ID,Vinc,id_norma,tipo_norma,numero_norma,clase_norma,organismo_origen,fecha_sancion,numero_boletin,fecha_boletin,pagina_boletin,titulo_resumido,titulo_sumario,texto_resumido,observaciones,texto_original,texto_actualizado,modificada_por,modifica_a,ANIO,RELACIONES
89937,161,89937.0,Ley,20630,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1973-12-27,22836.0,1974-01-22,2.0,PREMIOS GANADOS EN JUEGOS DE SORTEO,IMPUESTOS,GRAVAMEN DE EMERGENCIA A LOS PREMIOS GANADOS EN JUEGOS DE SORTEO.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/85000-89999/89937/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/85000-89999/89937/texact.htm,33.0,,1973,33.0
172715,161,172715.0,Ley,21287,,PODER EJECUTIVO NACIONAL (P.E.N.),1976-04-02,23380.0,1976-04-07,7.0,IMPUESTO SOBRE EL CAPITAL,IMPUESTOS,SE ESTABLECE UN IMPUESTO SOBRE EL CAPITAL DE LAS EMPRESAS,ABROGADA POR LA LEY N° 23760 - BO 18/12/89 - PAGINA 1,http://servicios.infoleg.gob.ar/infolegInternet/anexos/170000-174999/172715/norma.htm,,9.0,,1976,9.0
56254,161,56254.0,Ley,21382,,PODER EJECUTIVO NACIONAL (P.E.N.),1976-08-13,23471.0,1976-08-19,3.0,DERECHOS Y OBLIGACIONES. DEROGACIONES,INVERSIONES EXTRANJERAS,"INVERSIONES EXTRANJERAS. DERECHOS Y OBLIGACIONES. DEROGANSE LAS LEYES 20557, 20575 Y 21037 Y LOS DECRETOS 413/74 Y 414/74.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56254/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/55000-59999/56254/texact.htm,5.0,1.0,1976,6.0
33482,161,33482.0,Ley,22091,,PODER EJECUTIVO NACIONAL (P.E.N.),1979-10-17,24278.0,1979-10-25,0.0,ADMINISTRACION NACIONAL DE ADUANAS,AUTARQUIA,"DEROGASE LA LEY Nº 16.968, COMO ASI TAMBIEN LOS ARTICULOS 1º, 3º, 5º, 7º, 8º, 9º, 11, 54, 201 Y 204 DE LA LEY DE ADUANAS T.O. 1962 Y EL ARTICULO 4º DE LA LEY Nº 20.626, UNA EXPRESION Y EL ARTICULO 175 DE LA LEY Nº 11.683 UNA EXPRESION (T.O. 1978).",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/33482/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/33482/texact.htm,19.0,,1979,19.0
51364,161,51364.0,Decreto,2682,,PODER EJECUTIVO NACIONAL (P.E.N.),1979-10-23,24281.0,1979-10-30,0.0,TEXTO ORDENADO EN 1979,IMPUESTOS INTERNOS,"IMPUESTOS INTERNOS: ( TEXTO ORDENADO EN 1979). ORDENANSE LAS DISPOSICIONES LEGALES VIGENTES EN MATERIA DE IMPUESTOS INTERNOS, A DENOMINARSE EN LO SUCESIVO.'LEY DE IMPUESTOS INTERNOS'. (TEXTO ORDENADO EN 1979).",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/50000-54999/51364/norma.htm,,87.0,1.0,1979,88.0
16536,161,16536.0,Ley,22415,,PODER EJECUTIVO NACIONAL (P.E.N.),1981-02-05,24633.0,1981-03-23,1.0,SU APROBACION,CODIGO ADUANERO,APRUEBASE EL CODIGO ADUANERO DE LA NACION.,,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/16536/texact.htm,674.0,6.0,1981,680.0
22268,161,22268.0,Ley,23427,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1986-11-04,26042.0,1986-12-03,1.0,FONDO PARA EDUCACION Y PROMOCION COOPERATIVA - CREACION,COOPERATIVAS,CREA EL RETGIMEN LEGAL DEL FONDO PARA EDUCACION Y PROMOCION COOPERATIVA TRATAMIENTO IMPOSITIVO SOBRE EL CAPITAL DE LAS COOPERATIVAS.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/20000-24999/22268/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/20000-24999/22268/texact.htm,26.0,,1986,26.0
60,161,60.0,Ley,23658,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1988-12-29,26547.0,1989-01-10,1.0,BONO PARA EL SANEAMIENTO FINANCIERO PROVINCIAL,SANEAMIENTO FINANCIERO PROVINCIAL,BONO PARA EL SANEAMIENTO FINANCIERO PROVINCIAL. BONO DE CREDITO FISCAL PARA PROMOCION INDUSTRIAL. MODIFICACIONES A LA LEGISLACION TRIBUTARIA. IMPUESTO SOBRE INTERESES Y AJUSTES EN DEPOSITOS A PLAZO FIJO. BONO FEDERAL. VIGENCIA.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/60/norma.htm,,38.0,19.0,1988,57.0
69,161,69.0,Ley,23667,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-06-01,26652.0,1989-06-12,2.0,EMERGENCIA AGROPECUARIA (FONDO DE AUXILIO),IMPUESTOS,ESTABLECESE UN IMPUESTO NACIONAL DE ENERGENCIA QUE SE APLICARA SOBRE LAS VENTAS REALIZADAS POR LOS PRODUCTORES DE DETERMINADOS PRODUCTOS AGROPECUARIOS. PROMULGADA POR DEC. NRO. 803 DEL 9-6-89.,ABROGADA POR ARTICULO 1° DEL DECRETO N° 173/90 B.O. 26/1/90 - PAGINA 1,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/69/norma.htm,,3.0,,1989,3.0
141,161,141.0,Ley,23740,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-28,26739.0,1989-10-13,5.0,CONTRIBUCION SOLIDARIA,PROGRAMA DE EMERGENCIA SOCIAL,CREASE UNA CONTRIBUCION SOLIDARIA CON DESTINO A LA FINANCIACION DE UN PROGRAMA DE EMERGENCIA SOCIAL. SUJETOS OBLIGADOS. EXCEPCIONES. PROMULGADA POR DEC. 987 DEL 6-10-87.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/141/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/141/texact.htm,22.0,,1989,22.0
25553,4389,25553.0,Ley,19550,,PODER EJECUTIVO NACIONAL (P.E.N.),1972-04-03,22409.0,1972-04-25,11.0,NUEVO REGIMEN,SOCIEDADES COMERCIALES,"SOCIEDADES COMERCIALES. NUEVO REGIMEN. QUEDA INCORPORADO AL CODIGO DE COMERCIO DEROGACION DE ARTS.: 41 Y 282 A 449 DEL COMERCIO; LEYES 3528, 4157, 5125,6788, 8875, 11645, ART. 200 LEY 11719, 17318; DTOS. 852/55, 5567/56, 3329/63, ARTS. 7 Y 8 DE LA LEY19060 Y TODA DISPOSICION QUE SE OPONGA A LA PRESENTE.-",,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/25553/texact.htm,140.0,9.0,1972,149.0
28185,4389,28185.0,Ley,19640,,PODER EJECUTIVO NACIONAL (P.E.N.),1972-05-16,22434.0,1972-06-02,0.0,"TERRITORIO NAC. T.FUEGO, ANT. E ISLAS ATL. SUR",ZONA FRANCA- CREACION,"REGIMEN DE PROMOCION, ESPECIAL FISCAL Y ADUANERO. CREACION DEL AREA FRANCA Y DEL AREA ADUANERA ESPECIAL (POR ART. 2º DE LA LEY 21.014 SE LA EXCLUYE DE LA LEY 20.545.-",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28185/norma.htm,,81.0,,1972,81.0
37924,4389,37924.0,Ley,20560,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1973-12-10,22809.0,1973-12-12,2.0,NUEVAS ACTIVIDADES,PROMOCION INDUSTRIAL,PROMOCION INDUSTRIAL. REGIMEN PARA EL ESTABLECIMIENTO DE NUEVAS ACTIVIDADES Y MODERNIZACION DE LAS EXISTENTES. DEROGASE LA LEY 19.904,ABROGADA POR ARTICULO 25 DE LA LEY N° 21608 - BO 27/7/1977 - PAGINA 2,http://servicios.infoleg.gob.ar/infolegInternet/anexos/35000-39999/37924/norma.htm,,18.0,2.0,1973,20.0
60,4389,60.0,Ley,23658,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1988-12-29,26547.0,1989-01-10,1.0,BONO PARA EL SANEAMIENTO FINANCIERO PROVINCIAL,SANEAMIENTO FINANCIERO PROVINCIAL,BONO PARA EL SANEAMIENTO FINANCIERO PROVINCIAL. BONO DE CREDITO FISCAL PARA PROMOCION INDUSTRIAL. MODIFICACIONES A LA LEGISLACION TRIBUTARIA. IMPUESTO SOBRE INTERESES Y AJUSTES EN DEPOSITOS A PLAZO FIJO. BONO FEDERAL. VIGENCIA.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/60/norma.htm,,38.0,19.0,1988,57.0
98,4389,98.0,Ley,23696,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-08-17,26702.0,1989-08-23,2.0,EMERGENCIA ADMINISTRATIVA,REFORMA DEL ESTADO,"PRIVATIZACIONES Y PARTICIPACION DEL CAPITAL PRIVADO. PROGRAMA DE PROPIEDAD PARTICIPADA, PROTECCION DEL TRABAJADOR, CONTRATACIONES DE EMERGENCIA, CONTRATACIONES VIGENTES, SITUACION DE EMERGENCIA EN LAS OBLIGACIONES EXIGIBLES,PLAN DE EMERGENCIA DEL EMPLEO,DISPOSICIONES GENERALES. AMPLIACION DEL PROYECTO, MENSAJE 367 DEL 25-7-89. - DIARIO DE SESIONES SENADO 26 Y 27-7-89, PGS.1278. FE DE ERRATA, B.O. 25-9-89. PROMULGADA POR DEC.562 DEL 18-8-89.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/98/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/98/texact.htm,251.0,4.0,1989,255.0
15,4389,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
1653,4389,1653.0,Decreto,867,Reglamentario,PODER EJECUTIVO NACIONAL (P.E.N.),1989-09-21,26803.0,1990-01-17,51.0,EMERGENCIA ECONOMICA,FONDO NACIONAL DE LA ENERGIA,"SE DESAFECTA A PARTIR DE LA VIGENCIA DE LA LEY 23697, LA RECAUDACION TOTAL DE LOS FONDOS CON DESTINO ESPECIFICO PREVISTO EN LAS LEYES NROS. 15336, 17574, 17597, 19287 Y DEC-LEY 22389/45, CREADOR DEL FONDO NACIONAL DE LA ENERGIA.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/1653/norma.htm,,1.0,1.0,1989,2.0
2894,4389,2894.0,Decreto,435,DNU,PODER EJECUTIVO NACIONAL (P.E.N.),1990-03-04,26837.0,1990-03-06,4.0,PROGRAMA DE ESTABILIDAD,REFORMA DEL ESTADO,CONJUNTO DE MEDIDAS PARA LA CONTINUACION DEL PROGRAMA DE ESTABILIZACION ECONOMICA Y DE REFORMA DEL ESTADO.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/2894/norma.htm,,38.0,12.0,1990,50.0
3189,4389,3189.0,Decreto,731,DNU,PODER EJECUTIVO NACIONAL (P.E.N.),1990-04-20,26870.0,1990-04-24,2.0,CREACION,INSTITUTO MOVILIZADOR DE ACTIVOS,SE CREA EL INSTITUTO MOVILIZADOR DE ACTIVOS. OBJETO Y FUNCIONES.,,,,2.0,1.0,1990,3.0
4215,4389,4215.0,Decreto,1757,DNU,PODER EJECUTIVO NACIONAL (P.E.N.),1990-07-05,26962.0,1990-09-06,1.0,COMITE DE RACIONALIZACION,ADMINISTRACION PUBLICA,"SE CREA EN EL AMBITO DEL MINISTERIO DE ECONOMIA, EL COMITE DE RACIONALIZACION DEL GASTO PUBLICO, A FIN DE DAR CONTINUIDAD A LAS POLITICAS ESTABLECIDAS EN LAS LEYES NROS. 23696 Y 23697 DE LA REFORMA DEL ESTADO Y EMERGENCIA ECONOMICA RESPECTIVAMENTE, Y SUS CORRESPONDIENTES REGLAMENTACIONES, Y EN LOS DEC. NROS. 435 Y 612 DE FECHA 4/3/ Y 2/4 DE 1990 RESPECTIVAMENTE Y SUS MODIFICACIONES.",FE DE ERRATAS B.O. 18/9/1990 PAG. 1; FE DE ERRATAS B.O. 8/10/1990 PAG8,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/4215/norma.htm,,34.0,8.0,1990,42.0
28185,6325,28185.0,Ley,19640,,PODER EJECUTIVO NACIONAL (P.E.N.),1972-05-16,22434.0,1972-06-02,0.0,"TERRITORIO NAC. T.FUEGO, ANT. E ISLAS ATL. SUR",ZONA FRANCA- CREACION,"REGIMEN DE PROMOCION, ESPECIAL FISCAL Y ADUANERO. CREACION DEL AREA FRANCA Y DEL AREA ADUANERA ESPECIAL (POR ART. 2º DE LA LEY 21.014 SE LA EXCLUYE DE LA LEY 20.545.-",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28185/norma.htm,,81.0,,1972,81.0
227881,6325,227881.0,Decreto,9208,,PODER EJECUTIVO NACIONAL (P.E.N.),1972-12-28,22575.0,1972-12-29,16.0,REGLAMENTA DISPOSICIONES DE LA LEY N° 19.640,ZONA FRANCA- CREACION,"LAS EXENCIONES TRIBUTARIAS A QUE SE REFIEREN LOS ARTICULOS 1º A 4º DE LA LEY 19.640 SERAN APLICABLES PARA LOS RESPECTIVOS HECHOS GRAVADOS QUE SE ULTIMARAN DESDE LA FECHA, INCLUSIVE, DE LA ENTRADA EN VIGOR DE LA CITADA LEY. PARA EL IMPUESTO A LOS REDITOS, SE ENTENDERA QUE LA CITADA EXENCION ES APLICABLE A LOS EJERCICIOS FISCALES ANUALES CUYO CIERRE SE PRODUZCA DESDE LA FECHA, INCLUSIVE, DE LA MENCIONADA ENTRADA EN VIGOR.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/225000-229999/227881/norma.htm,,1.0,1.0,1972,2.0
45813,365,45813.0,Ley,13018,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1947-09-18,15884.0,1947-10-06,9.0,SERVICIO PENITENCIARIO,REGIMEN JUBILATORIO,SERVICIO PENITENCIARIO ESTABLECE SU REGIMEN JUBILATORIO .,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/45000-49999/45813/norma.htm,,12.0,1.0,1947,13.0
28195,365,28195.0,Ley,15336,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1960-09-15,19340.0,1960-09-22,1.0,REGIMEN,ENERGIA ELECTRICA,ENERGIA ELECTRICA. REGIMEN.-,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28195/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28195/texact.htm,77.0,,1960,77.0
46874,365,46874.0,Ley,16989,,PODER EJECUTIVO NACIONAL (P.E.N.),1966-10-19,21054.0,1966-10-26,0.0,ASIGNACION MENSUAL VITALICIA,PREVISION SOCIAL,ASIGNACION MENSUAL VITALICIA QUE GOZARAN LOS CIUDADANOS QUE HAYAN EJERCIDO LA PRESIDENCIA Y VICEPRESIDENCIA DE LA NACION,ABROGADA A PARTIR DEL 31 DE DICIEMBRE DE 1991 POR ARTICULO 11 DE LA LEY N° 23.966 - BO 20/8/91 - PAGINA 1,,,1.0,,1966,1.0
16078,365,16078.0,Ley,17319,,PODER EJECUTIVO NACIONAL (P.E.N.),1967-06-23,21220.0,1967-06-30,1.0,NUEVO REGIMEN - ESTABLECESE,HIDROCARBUROS,NUEVO REGIMEN DE LA LEY DE HIDROCARBUROS.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/16078/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/16078/texact.htm,353.0,2.0,1967,355.0
28127,365,28127.0,Ley,18037,,PODER EJECUTIVO NACIONAL (P.E.N.),1968-12-30,21599.0,1969-01-10,2.0,PREVISION SOCIAL,NUEVO REGIMEN DE JUBILACIONES Y PENSIONES,NUEVO REGIMEN DE JUBILACIONES Y PENSIONES PARA TRABAJADORES EN RELACION DE DEPENDENCIA.,CONSULTE LAS MODIFICACIONES A ESTA LEY INGRESANDO AL <A HREF='http://www.infoleg.gob.ar/infolegInternet/anexos/150000-154999/154617/texact.htm'>TEXTO ACTUALIZADO</A> DE LA <A HREF='http://www.infoleg.gob.ar/infolegInternet/verNorma.do?id=154617'>RESOLUCION Nº 522/1976</A> DE LA SECRETARIA DE SEGURIDAD SOCIAL (TEXTO ORDENADO EN 1976) - B.O. 10/12/1976,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28127/norma.htm,,133.0,37.0,1968,170.0
31924,365,31924.0,Ley,18038,,PODER EJECUTIVO NACIONAL (P.E.N.),1968-12-30,21599.0,1969-01-10,1.0,TRABAJADORES AUTONOMOS,JUBILACIONES Y PENSIONES,"PREVISION SOCIAL. NUEVO REGIMEN DE JUBILACIONES Y PENSIONES PARA TRABAJADORES AUTONOMOS. DEROGASE LA LEY Nº 14.397, EL DECRETO-LEY Nº 7925/63 Y EL ART. 77 DE LA LEY Nº 12.990.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31924/norma.htm,,80.0,2.0,1968,82.0
270584,365,270584.0,Ley,18464,,PODER EJECUTIVO NACIONAL (P.E.N.),1969-12-01,21826.0,1969-12-10,2.0,JUBILACIONES DE MAGISTRADOS Y FUNCIONARIOS,PREVISION SOCIAL,"JUBILACIONES Y PENSIONES DE MAGISTRADOS Y FUNCIONARIOS. LA PRESENTE LEY COMPRENDE EXCLUSIVAMENTE A LOS MAGISTRADOS Y FUNCIONARIOS QUE DESEMPEÑEN LOS CARGOS QUE SE ENUMERAN A CONTINUACION: JUECES DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION, PROCURADOR GENERAL DE LA NACION, SECRETARIOS DE LA CORTE SUPREMA DE JUSTICIA Y DE LA PROCURACION GENERAL DE LA NACION; PROCURADORES FISCALES Y DEFENSORES DE POBRES, INCAPACES Y AUSENTES ANTE ANTE LA MISMA CORTE; JUECES; PROCURADORES FISCALES, FISCALES Y ASESOR DE MENORES DE LAS CAMARAS NACIONALES DE APELACIONES; PROCURADOR Y SUBPROCURADOR GENERAL DEL TRABAJO; JUECES NACIONALES DE PRIMERA INSTANCIA; FISCALES DE PRIMERA Y SEGUNDA INSTANCIA; FISCALES DE PRIMERA INSTANCIA; DEFENSORES DE POBRES, INCAPACES Y AUSENTES DE PRIMERA INSTANCIA; ASESORES DE MENORES DE PRIMERA INSTANCIA Y DEFENSORES DE POBRES, INCAPACES Y AUSENTES DE PRIMERA Y SEGUNDA INSTANCIA DEL INTERIOR.","ABROGADA, A PARTIR DEL 31 DE DICIEMBRE DE 1991, POR EL ARTICULO 11 DE LA LEY 23966 DEL HONORABLE CONGRESO DE LA NACION ARGENTINA, B.O. 20/08/1991, PAGINA 1.",http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270584/norma.htm,,22.0,1.0,1969,23.0
19875,365,19875.0,Ley,19101,,PODER EJECUTIVO NACIONAL (P.E.N.),1971-06-30,22218.0,1971-07-19,2.0,PERSONAL MILITAR,REGIMEN,"NUEVO REGIMEN PARA EL PERSONAL MILITAR. DEROGACION DE LA LEY 14777 Y SUS MODIFICATORIAS. HASTA TANTO SE DICTEN LAS NUEVAS REGLAMENTACIONES, SERAN DE APLICA CION LAS DE LA LEY 14777 EN CUANTO NO SE OPONGAN A LA PRESENTE.","ESTA NORMA NO SE RELACIONA CON SU ANTECEDENTE - DECRETO 1081/1973 DEL PODER EJECUTIVO NACIONAL - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.",http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/19875/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/19875/texact.htm,171.0,6.0,1971,177.0
38871,365,38871.0,Ley,19349,,PODER EJECUTIVO NACIONAL (P.E.N.),1971-11-25,22337.0,1972-01-10,0.0,LEY ORGANICA,GENDARMERIA NACIONAL,NUEVA LEY ORGANICA DESDE 1972. DEROGASE LA ANTERIOR APROBADA POR LEY 18834 Y SU MODIFICATORIA 19250.-,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/35000-39999/38871/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/35000-39999/38871/texact.htm,79.0,1.0,1971,80.0
28185,365,28185.0,Ley,19640,,PODER EJECUTIVO NACIONAL (P.E.N.),1972-05-16,22434.0,1972-06-02,0.0,"TERRITORIO NAC. T.FUEGO, ANT. E ISLAS ATL. SUR",ZONA FRANCA- CREACION,"REGIMEN DE PROMOCION, ESPECIAL FISCAL Y ADUANERO. CREACION DEL AREA FRANCA Y DEL AREA ADUANERA ESPECIAL (POR ART. 2º DE LA LEY 21.014 SE LA EXCLUYE DE LA LEY 20.545.-",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28185/norma.htm,,81.0,,1972,81.0
28126,365,28126.0,Ley,20155,,PODER EJECUTIVO NACIONAL (P.E.N.),1973-02-12,22611.0,1973-02-20,0.0,ASOCIACIONES PROFESIONALES DE TRABAJADORES,AUTORIZACION A LAS ASOCIACIONES,AUTORIZAR A LAS ASOCIACIONES DEL RUBRO A CELEBRAR CONVENIOS DE CORRESPONSABILI DAD GREMIAL EN MATERIA DE SEGURIDAD SOCIAL.CM,"ABROGADA POR EL ARTICULO 19 DE LA LEY 26.377, B.O. 12/06/2008, PAGINA 1.",http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28126/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/25000-29999/28126/texact.htm,7.0,,1973,7.0
270749,365,270749.0,Ley,20572,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1973-11-28,22820.0,1973-12-28,2.0,REGIMEN ESPECIAL DE JUBILACIONES Y PENSIONES PARA MAGISTRADOS Y FUNCIONARIOS JUDICIALES - BENEFICIOS,PREVISION SOCIAL,"DESDE LA PROMULGACION DE LA PRESENTE, QUEDAN COMPRENDIDAS EN LOS BENEFICIOS DEL REGIMEN ESPECIAL DE JUBILACIONES Y PENSIONES PARA MAGISTRADOS Y FUNCIONARIOS JUDICIALES, INSTITUIDO POR LAS LLAMADAS LEYES 18.464 Y 19.841, LAS PERSONAS QUE HAYAN EJERCIDO O EJERCIERAN CARGOS DE CARACTER ELECTIVO EN LOS PODERES DEL ESTADO NACIONAL, CUALQUIERA FUERA EL TIEMPO DE DESEMPEÑO DE SUS MANDATOS.","ABROGADA, A PARTIR DEL 31 DE DICIEMBRE DE 1991, POR EL ARTICULO 11 DE LA LEY 23966 DEL HONORABLE CONGRESO DE LA NACION ARGENTINA, B.O. 20/08/1991, PAGINA 1.",http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270749/norma.htm,,1.0,1.0,1973,2.0
62459,365,62459.0,Ley,20631,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1973-12-27,22821.0,1973-12-31,0.0,UNICO TRIBUTO,IMPUESTO AL VALOR AGREGADO,LEY DE IMPUESTO AL VALOR AGREGADO. SUSTITUYE EL IMPUESTO A LAS VENTAS Y OTROS IMPUESTOS ANALOGOS POR UN UNICO TRIBUTO. DEROGA LEY 12.143.,"VEASE <A HREF='http://www.infoleg.gob.ar/infolegInternet/verNorma.do?id=42701'>DECRETO 280/97</A>, TEXTO ORDENADO 1997 DE LA LEY DE IMPUESTO AL VALOR AGREGADO",,,212.0,1.0,1973,213.0
18795,365,18795.0,Ley,20957,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1975-05-22,23178.0,1975-06-16,0.0,CARTA ORGANICA,SERVICIO EXTERIOR DE LA NACION,APRUEBASE LA CARTA ORGANICA DEL SERVICIO EXTERIOR DE LA NACION.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/18795/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/18795/texact.htm,74.0,3.0,1975,77.0
123779,365,123779.0,Ley,21121,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1975-09-30,23263.0,1975-10-16,2.0,EROGACIONES DEL PRESUPUESTO GENERAL - INCREMENTO,PRESUPUESTO ADMINISTRACION NACIONAL PARA EL EJERCICIO 1975,INCREMENTANSE LAS EROGACIONES DEL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1975.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/123779/norma.htm,,3.0,1.0,1975,4.0
170799,365,170799.0,Ley,21124,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1975-09-30,23266.0,1975-10-21,2.0,AGENTES DEL PODER LEGISLATIVO,PREVISION SOCIAL,AGENTES DEL PODER LEGISLATIVO QUE PODRAN OPTAR PARA ACOGERSE A LOS BENEFICIOS DE LA LEY 20.572. REQUISITOS,ABROGADA A PARTIR DEL 31 DE DICIEMBRE DE 1991 POR ARTICULO 11 DE LA LEY 23966 B.O. 20/08/1991,http://servicios.infoleg.gob.ar/infolegInternet/anexos/170000-174999/170799/norma.htm,,3.0,,1975,3.0
154617,365,154617.0,Resolución,522,,SECRETARIA DE SEGURIDAD SOCIAL,1976-11-16,23551.0,1976-12-10,5.0,LEY 18307 - APROBACION DE TEXTO ORDENADO 1976,PREVISION SOCIAL,APRUEBASE EL ORDENAMIENTO DE LA LEY 18307 Y SUS MODIFICACIONES POSTERIORES.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/150000-154999/154617/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/150000-154999/154617/texact.htm,74.0,1.0,1976,75.0
16071,365,16071.0,Ley,21526,,PODER EJECUTIVO NACIONAL (P.E.N.),1977-02-14,23602.0,1977-02-21,3.0,SISTEMA FINANCIERO - REFORMAS,ENTIDADES FINANCIERAS,NUEVO REGIMEN A PARTIR DEL DIA QUE COMIENZA A REGIR LA LEY 21495 DE DESCENTRALIZACION DE DEPOSITOS BANCARIOS. DEROGACION DE LA LEY 18061 Y COMPLEMENTARIAS.,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/16071/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/15000-19999/16071/texact.htm,225.0,3.0,1977,228.0
